year scaled,price scaled,mileage scaled,engineSize scaled,Automatic scaled,Manual scaled,Semi-Auto scaled,Diesel scaled,Electric scaled,Hybrid scaled,Petrol scaled,mpg scaled * 7.0
0.875,0.5675455207574654,0.030649209597414552,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9166666666666714,0.6197523670793882,0.17819985562818297,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.9166666666666714,0.5987764020393299,0.1459347412896774,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.8333333333333428,0.5279825200291333,0.292929092245644,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5099601593625493
0.9166666666666714,0.6502549162418063,0.13823270352783792,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.8333333333333428,0.47554260742898763,0.16627262432201537,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.8333333333333428,0.5046758922068464,0.19873641547295015,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.9166666666666714,0.5564748725418791,0.23972344187709851,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.875,0.5395193008011654,0.4266981900542388,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.7916666666666714,0.4464093226511289,0.20081589944304268,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.1195219123505975
0.9583333333333428,0.7085214857975237,0.04221220008079524,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.9583333333333428,0.7085214857975237,0.0353644726124014,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5856573705179278
0.8333333333333428,0.44632192279679533,0.33054523539890995,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.938247011952191
